slot,hour,bus_0,bus_1,bus_2,bus_3,bus_4,bus_5,bus_6,bus_7,bus_8,bus_9,bus_10,bus_11,bus_12,bus_13,bus_14,bus_15,bus_16,bus_17,bus_18,bus_19,bus_20,bus_21,bus_22,bus_23,bus_24,bus_25,bus_26,bus_27,bus_28,bus_29,bus_30,bus_31,bus_32
0,6,1.0,0.9988312844294402,0.9932427584354163,0.990176288700301,0.98715088176768,0.9780594913237344,0.9757620130853165,0.9743027782836289,0.9718862813241442,0.9696373272528216,0.9693772557954332,0.9689285486720101,0.9665105752325305,0.9654433059648334,0.9649226638467209,0.9644299586663596,0.9635015835245505,0.9632644089235763,0.9985979882893468,0.9970526068768075,0.9967173289963279,0.9963997485633489,0.991816485030913,0.989037191817003,0.9876583404434107,0.9771578632465612,0.9759436871318873,0.9693109056423223,0.9644957715995883,0.9627110033362631,0.960845947939398,0.9604038697402876,0.9602385111998946
1,7,1.0,0.9989092919194398,0.9936883033372411,0.9908110241367704,0.987972793050161,0.9792785179481128,0.9770307791064439,0.9757168569360509,0.9734646030225026,0.9713677420810982,0.97113331612926,0.9707295014923013,0.9684688844734282,0.9674526457300662,0.966969991593397,0.9665145775371445,0.9656329558880876,0.9654115433041138,0.9986892365772562,0.9972350421742975,0.9969163406259764,0.9966131200121309,0.9923574645587193,0.9897502556671177,0.9884574694275059,0.9784210321020285,0.9772647754169762,0.9708375664272785,0.9661682166385581,0.9644595379139431,0.9626929278384279,0.9622711562226665,0.9621108671218145
2,8,1.0,0.9989802524268173,0.9940935106786879,0.9913881774310668,0.9887200513375469,0.9803865749569445,0.97818396234537,0.9770021313779738,0.9748990987707546,0.9729404256531239,0.9727293045192014,0.9723662830075172,0.9702486199286402,0.9692787377261535,0.9688305958177946,0.9684090611908076,0.9675699112109829,0.9673628187243919,0.9987722735986504,0.9974012475628469,0.9970976653561663,0.9968075424480473,0.9928496106591449,0.9903991732999183,0.9891847948523327,0.9795692162515187,0.978465607248437,0.972225210524444,0.9676883588741506,0.9660488455863656,0.9643717146982697,0.9639684010367747,0.9638127195313694
3,9,1.0,0.9990985511084844,0.9947688484842159,0.9923498444452297,0.9899649613939024,0.9822320464790775,0.9801044125103869,0.9791425949525949,0.9772879442900095,0.9755592987416141,0.9753869792109928,0.9750918724812178,0.9732121372826458,0.9723194025482216,0.9719287042180725,0.971563560542565,0.970795093653096,0.9706118366426746,0.9989107724799668,0.9976788599918854,0.997400568941025,0.9971323555774021,0.9936701491039416,0.9914815576904756,0.9903981413581526,0.9814815266851509,0.9804656044102846,0.9745362470247205,0.9702200405193148,0.9686957281570717,0.9671676163810018,0.9667950444618115,0.9666470361910998
4,10,1.0,0.9992395730803786,0.9955736068741525,0.9934954088437679,0.9914476257748618,0.9844291316476,0.9823904721474118,0.9816906140608651,0.9801314352677563,0.978676445723439,0.9785503007264602,0.9783360069603234,0.9767392728956152,0.9759382894928156,0.9756159210732563,0.9753178562195325,0.9746334540948083,0.9744785505414397,0.9990759846462085,0.9980106622941166,0.9977626600610662,0.9975206858736893,0.9946484286422159,0.9927727780640754,0.9918458828351986,0.9837581974056717,0.9828466723818836,0.9772874616203657,0.9732338916501302,0.9718467397207169,0.970496026964218,0.9701600542565869,0.9700211800979771
5,11,1.0,0.999358360366998,0.9962512286479709,0.994459666153958,0.9926953749085897,0.9862774115054805,0.9843133593768348,0.9838338980992049,0.9825230905432788,0.9812981495523977,0.9812108324734896,0.9810644882962969,0.9797056143591849,0.9789817380569206,0.978716803896985,0.9784751225693449,0.9778613691139723,0.977730298576445,0.9992152406400889,0.9982908784934035,0.9980685071448748,0.9978487371353817,0.9954725733400283,0.9938611929722446,0.9930664790043584,0.9856734384718938,0.9848497406017654,0.9796017861421668,0.9757691193511296,0.9744973625155743,0.9732958765062122,0.972990693184173,0.9728595021993705
6,12,1.0,0.9994156373035452,0.9965778831334743,0.9949243895175968,0.9932966443449489,0.9871678417187455,0.9852396543279951,0.9848663807766179,0.9836751675801407,0.9825610034336774,0.9824923871109131,0.9823787677992957,0.9811344179809409,0.9804476640087475,0.9802103842654319,0.9799958517098354,0.9794161116793998,0.9792965168933928,0.9992824173835697,0.9984262310404783,0.9982162568031572,0.9980072265345228,0.9958699955865108,0.9943862592359412,0.9936553906810383,0.9865961315728381,0.9858147468769773,0.9807167034193575,0.9769904476823215,0.9757742873441858,0.9746446906651878,0.974354340773112,0.9742268510028917
7,13,1.0,0.9994629277226543,0.996847543965371,0.9953079774140519,0.9937928986692751,0.9879026438438017,0.9860040146988698,0.9857183741844789,0.9846258232091727,0.98360304959041,0.9835498631268188,0.9834632439848878,0.9823133692531372,0.9816572374031306,0.9814427713559983,0.9812506354988223,0.9806989532768594,0.9805888256008333,0.9993378963184929,0.9985381006401381,0.9983383808263196,0.998138234093714,0.9961981427625001,0.9948199016447818,0.9941418005995799,0.9873575595057696,0.9866110933100578,0.9816367402039904,0.9779982916980148,0.9768280126411455,0.975757739572912,0.9754796307177236,0.9753551951586846
8,14,1.0,0.9994417202892528,0.9967266187551757,0.9951359691835392,0.993570373122578,0.9875731632111976,0.9856612845883052,0.9853363494443288,0.9841995622452933,0.9831358124583068,0.983075707609751,0.9829769823268046,0.9817847491957857,0.9811148879165641,0.9808901931658254,0.9806880155540052,0.9801237535888007,0.980009381245596,0.9993130150837031,0.998487919591952,0.9982835990687604,0.9980794666807623,0.9960509828950094,0.9946254204311185,0.993923649727702,0.9870161398282146,0.9862540163099187,0.9812242033901443,0.9775463832766579,0.976355531130739,0.975258657836146,0.9749750601567647,0.9748492551207214
9,15,1.0,0.9993501471532272,0.9962043837558158,0.9943930153953011,0.9926091362782767,0.9861496872866411,0.9841804865228061,0.9836857940624825,0.9823578285211298,0.9811169948518857,0.981026995051935,0.9808759562257684,0.9795006512465094,0.9787714487606093,0.9785025470188685,0.9782569706692439,0.9776383371084347,0.9775056201559345,0.9992056094551829,0.9982714823166573,0.9980473353340095,0.9978260270779095,0.995415586962829,0.9937859147203034,0.9929820515205947,0.985541086623093,0.9847113193874585,0.9794418594077462,0.975593928299844,0.9743141968423927,0.973102398835633,0.9727950878082657,0.9726633659049552
10,16,1.0,0.9990205584183074,0.994323633589935,0.991715901844417,0.9891443281282837,0.9810156011447609,0.9788385699793367,0.9777317280405141,0.975713376464368,0.9738331252453661,0.9736352313308256,0.97329536211846,0.9712588190067132,0.9703152406905544,0.9698866834388322,0.9694843745003584,0.968669324211246,0.9684703580545627,0.9988194526226293,0.9974957595095211,0.9972007823337531,0.9969181138849024,0.9931291683561484,0.9907678766657131,0.9895980840467286,0.9802210233765176,0.9791473019773359,0.9730129360454974,0.9685512952113435,0.9669510471464651,0.9653247103655037,0.964931874973638,0.9647788089778654
11,17,1.0,0.9983791311178092,0.9906582248893997,0.9864916086998143,0.9823775348691792,0.9709741095510122,0.9683855536956187,0.9660818324464132,0.9627090315011168,0.9595746324593354,0.9591653518653621,0.9584554078654955,0.955120973328037,0.9537564200188193,0.9530145589550633,0.9523046997366647,0.9511039659980742,0.950775008555425,0.9980698123668672,0.9960008671573618,0.9955704286351119,0.9951704132277511,0.9886816592091126,0.984910246369235,0.9830352268135509,0.969815980557145,0.968265166061795,0.9604364191370485,0.9547735603981155,0.9525465752762822,0.950109198417287,0.9495490852489998,0.9493542519044619
12,18,1.0,0.9975691112743901,0.986019170549761,0.9798659570035199,0.9737849032896123,0.9581937675496704,0.9550713605455815,0.9512445751979927,0.9461390055551065,0.9414007066043754,0.9407215552929681,0.9395389117048827,0.9345426759770422,0.9326387137041464,0.9314958353463888,0.9303923572970396,0.9286974752663115,0.9282021617263192,0.9971267157871894,0.9941412367811916,0.9935442737269605,0.9930000077417557,0.9830693204238672,0.977543781696869,0.9747916032487798,0.9565732146769083,0.9544151428373109,0.9444239465282841,0.9372300587858879,0.9342054554095551,0.9307349955817568,0.9299619057767087,0.9297138541897594
13,19,1.0,0.996772961692693,0.9814478238050869,0.9733211559620265,0.9652845365454149,0.9455158950414582,0.9418521023979196,0.9365140516052309,0.9296783769935832,0.9233391928787786,0.9223912171849434,0.9207374262389098,0.9140801130883808,0.9116364924990116,0.9100929108235234,0.9085961602247341,0.9064069344728627,0.9057454263272384,0.9962037191052429,0.9923445597855317,0.9915889295760927,0.9909072251303238,0.9775576784629231,0.9703381794731077,0.9667390350525168,0.9434368333784983,0.9406761658929085,0.92853237877599,0.9198166636121872,0.9160006009366137,0.9115039606914365,0.9105194293802839,0.9102184959282814
14,20,1.0,0.9965985453449535,0.9804447384937716,0.9718828252581209,0.9634146699828996,0.942722180057162,0.9389374293583689,0.933266219058096,0.9260476335158664,0.9193542037688722,0.9183468169283031,0.9165888610784446,0.9095636348981898,0.907000415344521,0.9053680993294548,0.9037842650158913,0.901485485850504,0.9007871786974275,0.9960020437669017,0.9919551267691575,0.991165407341451,0.9904541753238272,0.9763508388927866,0.9687643618785846,0.9649817442802117,0.9405420970871557,0.9376485953932422,0.9250293583519342,0.9159778071967728,0.9119872727750927,0.9072642665353609,0.906233108629788,0.9059205071895453
15,21,1.0,0.9968184183427029,0.9817091521804236,0.9736957429177955,0.9657714022871585,0.9462430105543651,0.942610599311221,0.9373592493430953,0.9306231317029044,0.92437605527806,0.9234435315997259,0.9218168300990793,0.9152551570192793,0.9128426222788874,0.9113221083726529,0.9098479967413098,0.907687245958128,0.9070353044931453,0.9962563115168903,0.9924463023246547,0.9916995963220029,0.9910256219325124,0.977872244016585,0.9707486346941931,0.9671974316920724,0.9441902422266434,0.9414641441559637,0.9294440337939993,0.9208156956082958,0.9170450377414388,0.9126072981695893,0.9116349000750692,0.9113370024798264
16,22,1.0,0.9974348090433073,0.9852488647516383,0.9787642410803464,0.9723548985205704,0.9560634772544578,0.952850942746273,0.9487702663466068,0.9433748076797033,0.938368235087987,0.9376439965759766,0.936382352239375,0.9311079295500059,0.9291136235280409,0.9279036284478686,0.9267342756633085,0.9249566340592492,0.9244334811999304,0.9969707392577749,0.9938359786086772,0.9932118999262656,0.9926441458254781,0.9821392404443674,0.9763258169592034,0.9734296914359596,0.9543658688908495,0.9521065608970779,0.9417542082846516,0.9343048383750705,0.9311472698673605,0.9275044885978488,0.9266958845396734,0.9264389541421626
17,23,1.0,0.9981222587760004,0.9891883571248918,0.9843939831569205,0.9796585120423114,0.966933603271507,0.9641775184010127,0.9613922778168723,0.9574727963427389,0.9538323102109936,0.9533378186004281,0.952478650235243,0.9486201046134582,0.9470854783850283,0.9462171258485627,0.9453831046935766,0.944026564081975,0.9436451301358201,0.9977703040076082,0.9954077193759072,0.994923921286083,0.9944776828915658,0.9869013783872577,0.982570432999884,0.9804156036493239,0.9656292490133044,0.9638864616926648,0.9553748129209675,0.9492282112116189,0.9467490645392419,0.9439851986037883,0.9433577656422113,0.9431461155370952
18,0,1.0,0.9985950410597897,0.9918928132639147,0.988252294339205,0.984658879434905,0.9743616877636264,0.9719127223544888,0.9700127355358974,0.9670975137801059,0.9643867643584896,0.9640488546229435,0.9634638773504018,0.9605680131720342,0.9593457409469677,0.9587097379561659,0.9581037902041301,0.9570334062710868,0.9567483677177773,0.9983218697724076,0.9965018723496796,0.9961166783281518,0.9957558566961446,0.9901784057640458,0.9868796055239192,0.9852409388294651,0.9733261799326769,0.9719363139790085,0.9646796084087692,0.9594221372898728,0.9574065723741763,0.9552428560242793,0.954739178166805,0.9545584391199322
19,1,1.0,0.998798495425457,0.9930554514242995,0.9899094058779927,0.9868052670804722,0.9775468035898919,0.9752283768758573,0.9737080298551662,0.9712224324238748,0.9689094913824565,0.9686386320034648,0.9681710399239822,0.9656868596551499,0.9645981184454389,0.964061493510513,0.9635530988075026,0.9626050514979988,0.9623612453723648,0.9985596447188805,0.9969760098526476,0.9966337783379261,0.9963101740982914,0.9915891070796715,0.9887375616451898,0.9873225748892208,0.976626611641869,0.9753880764873042,0.9686688208074254,0.9637923687079218,0.961975600131659,0.9600691397918546,0.9596185211728412,0.9594510304397155
20,2,1.0,0.998888726632201,0.9935708532328362,0.9906437145262632,0.9877561560026517,0.9789572380894337,0.9766963997749386,0.9753441791063008,0.9730486461401946,0.9709117071442135,0.9706705228996793,0.9702548780863323,0.9679527978773047,0.9669231130318893,0.9664304489825668,0.9659652086036108,0.9650712677668631,0.9648457018311061,0.9986651770277399,0.9971869183124954,0.9968638421845452,0.996556831934194,0.9922148407739245,0.9895622388560268,0.9882467499213976,0.9780881180052671,0.9769165963222497,0.970435213046614,0.9657274428942327,0.963998710174083,0.9622061549209315,0.9617790314289762,0.9616174062967525
21,3,1.0,0.9989310221397059,0.9938123988012157,0.9909877900743461,0.9882016665341499,0.9796179233521282,0.9773840155936179,0.9761105531692479,0.9739040138433388,0.9718494868071088,0.9716221998946889,0.9712308817465595,0.9690140603441322,0.968012023800905,0.9675399427684287,0.9670949079229935,0.9662262982277423,0.9660092726983806,0.998714661763782,0.9972859138457221,0.9969718381962619,0.9966726249379864,0.9925081705858625,0.9899489462772642,0.9886801589593429,0.9787727283909643,0.9776325979688499,0.9712626155402572,0.9666338523462799,0.9649463592092816,0.9632071576599676,0.9627910398475946,0.9626321621207881
22,4,1.0,0.9989310221397059,0.9938123988012157,0.9909877900743461,0.9882016665341499,0.9796179233521282,0.9773840155936179,0.9761105531692479,0.9739040138433388,0.9718494868071088,0.9716221998946889,0.9712308817465595,0.9690140603441322,0.968012023800905,0.9675399427684287,0.9670949079229935,0.9662262982277423,0.9660092726983806,0.998714661763782,0.9972859138457221,0.9969718381962619,0.9966726249379864,0.9925081705858625,0.9899489462772642,0.9886801589593429,0.9787727283909643,0.9776325979688499,0.9712626155402572,0.9666338523462799,0.9649463592092816,0.9632071576599676,0.9627910398475946,0.9626321621207881
