slot,hour,bus_0,bus_1,bus_2,bus_3,bus_4,bus_5,bus_6,bus_7,bus_8,bus_9,bus_10,bus_11,bus_12,bus_13,bus_14,bus_15,bus_16,bus_17,bus_18,bus_19,bus_20,bus_21,bus_22,bus_23,bus_24,bus_25,bus_26,bus_27,bus_28,bus_29,bus_30,bus_31,bus_32
0,6,1.0,0.9988312844294402,0.9932427584354163,0.990176288700301,0.98715088176768,0.9780594913237344,0.9757620130853165,0.9743027782836289,0.9718862813241442,0.9696373272528216,0.9693772557954332,0.9689285486720101,0.9665105752325305,0.9654433059648334,0.9649226638467209,0.9644299586663596,0.9635015835245505,0.9632644089235763,0.9985979882893468,0.9970526068768075,0.9967173289963279,0.9963997485633489,0.991816485030913,0.989037191817003,0.9876583404434107,0.9771578632465612,0.9759436871318873,0.9693109056423223,0.9644957715995883,0.9627110033362631,0.960845947939398,0.9604038697402876,0.9602385111998946
1,7,1.0,0.9989092919194398,0.9936883033372411,0.9908110241367704,0.987972793050161,0.9792785179481128,0.9770307791064439,0.9757168569360509,0.9734646030225026,0.9713677420810982,0.97113331612926,0.9707295014923013,0.9684688844734282,0.9674526457300662,0.966969991593397,0.9665145775371445,0.9656329558880876,0.9654115433041138,0.9986892365772562,0.9972350421742975,0.9969163406259764,0.9966131200121309,0.9923574645587193,0.9897502556671177,0.9884574694275059,0.9784210321020285,0.9772647754169762,0.9708375664272785,0.9661682166385581,0.9644595379139431,0.9626929278384279,0.9622711562226665,0.9621108671218145
2,8,1.0,0.9989802524268173,0.9940935106786879,0.9913881774310668,0.9887200513375469,0.9803865749569445,0.97818396234537,0.9770021313779738,0.9748990987707546,0.9729404256531239,0.9727293045192014,0.9723662830075172,0.9702486199286402,0.9692787377261535,0.9688305958177946,0.9684090611908076,0.9675699112109829,0.9673628187243919,0.9987722735986504,0.9974012475628469,0.9970976653561663,0.9968075424480473,0.9928496106591449,0.9903991732999183,0.9891847948523327,0.9795692162515187,0.978465607248437,0.972225210524444,0.9676883588741506,0.9660488455863656,0.9643717146982697,0.9639684010367747,0.9638127195313694
3,9,1.0,0.9990985511084844,0.9947688484842159,0.9923498444452297,0.9899649613939024,0.9822320464790775,0.9801044125103869,0.9791425949525949,0.9772879442900095,0.9755592987416141,0.9753869792109928,0.9750918724812178,0.9732121372826458,0.9723194025482216,0.9719287042180725,0.971563560542565,0.970795093653096,0.9706118366426746,0.9989107724799668,0.9976788599918854,0.997400568941025,0.9971323555774021,0.9936701491039416,0.9914815576904756,0.9903981413581526,0.9814815266851509,0.9804656044102846,0.9745362470247205,0.9702200405193148,0.9686957281570717,0.9671676163810018,0.9667950444618115,0.9666470361910998
4,10,1.0,0.9992395730803786,0.9955736068741525,0.9934954088437679,0.9914476257748618,0.9844291316476,0.9823904721474118,0.9816906140608651,0.9801314352677563,0.978676445723439,0.9785503007264602,0.9783360069603234,0.9767392728956152,0.9759382894928156,0.9756159210732563,0.9753178562195325,0.9746334540948083,0.9744785505414397,0.9990759846462085,0.9980106622941166,0.9977626600610662,0.9975206858736893,0.9946484286422159,0.9927727780640754,0.9918458828351986,0.9837581974056717,0.9828466723818836,0.9772874616203657,0.9732338916501302,0.9718467397207169,0.970496026964218,0.9701600542565869,0.9700211800979771
5,11,1.0,0.999358360366998,0.9962512286479709,0.994459666153958,0.9926953749085897,0.9862774115054805,0.9843133593768348,0.9838338980992049,0.9825230905432788,0.9812981495523977,0.9812108324734896,0.9810644882962969,0.9797056143591849,0.9789817380569206,0.978716803896985,0.9784751225693449,0.9778613691139723,0.977730298576445,0.9992152406400889,0.9982908784934035,0.9980685071448748,0.9978487371353817,0.9954725733400283,0.9938611929722446,0.9930664790043584,0.9856734384718938,0.9848497406017654,0.9796017861421668,0.9757691193511296,0.9744973625155743,0.9732958765062122,0.972990693184173,0.9728595021993705
6,12,1.0,0.9994156373035452,0.9965778831334743,0.9949243895175968,0.9932966443449489,0.9871678417187455,0.9852396543279951,0.9848663807766179,0.9836751675801407,0.9825610034336774,0.9824923871109131,0.9823787677992957,0.9811344179809409,0.9804476640087475,0.9802103842654319,0.9799958517098354,0.9794161116793998,0.9792965168933928,0.9992824173835697,0.9984262310404783,0.9982162568031572,0.9980072265345228,0.9958699955865108,0.9943862592359412,0.9936553906810383,0.9865961315728381,0.9858147468769773,0.9807167034193575,0.9769904476823215,0.9757742873441858,0.9746446906651878,0.974354340773112,0.9742268510028917
7,13,1.0,0.9994629277226543,0.996847543965371,0.9953079774140519,0.9937928986692751,0.9879026438438017,0.9860040146988698,0.9857183741844789,0.9846258232091727,0.98360304959041,0.9835498631268188,0.9834632439848878,0.9823133692531372,0.9816572374031306,0.9814427713559983,0.9812506354988223,0.9806989532768594,0.9805888256008333,0.9993378963184929,0.9985381006401381,0.9983383808263196,0.998138234093714,0.9961981427625001,0.9948199016447818,0.9941418005995799,0.9873575595057696,0.9866110933100578,0.9816367402039904,0.9779982916980148,0.9768280126411455,0.975757739572912,0.9754796307177236,0.9753551951586846
8,14,1.0,0.9994417202892528,0.9967266187551757,0.9951359691835392,0.993570373122578,0.9875731632111976,0.9856612845883052,0.9853363494443288,0.9841995622452933,0.9831358124583068,0.983075707609751,0.9829769823268046,0.9817847491957857,0.9811148879165641,0.9808901931658254,0.9806880155540052,0.9801237535888007,0.980009381245596,0.9993130150837031,0.998487919591952,0.9982835990687604,0.9980794666807623,0.9960509828950094,0.9946254204311185,0.993923649727702,0.9870161398282146,0.9862540163099187,0.9812242033901443,0.9775463832766579,0.976355531130739,0.975258657836146,0.9749750601567647,0.9748492551207214
9,15,1.0,0.9993714197551069,0.9963257119378436,0.9945656377999726,0.9928324880982411,0.9864804775998495,0.9845246090284698,0.9840693637453994,0.9827858336329085,0.9815861586654594,0.9815031066514218,0.9813642261085594,0.9800314736878601,0.9793160646916923,0.9790574380913324,0.9788219489772508,0.9782159536866502,0.9780875005836316,0.9992305554990544,0.9983217258538707,0.9981021789027436,0.997884855693713,0.9955631852844559,0.9939808958404313,0.9932007326045071,0.9858838620379418,0.9850698137668539,0.9798560493836465,0.976047650698429,0.9747885726496022,0.9736034814087093,0.9733016808898085,0.9731713339948059
10,16,1.0,0.999080891964059,0.9946680514974201,0.9922063309088703,0.9897791933332102,0.981956702298534,0.979817895677805,0.9788232508673789,0.9769315531344872,0.9751685972532639,0.974990489510139,0.9746852519506577,0.9727700306565107,0.9718657901918275,0.9714665241538812,0.9710929697198717,0.9703139611213512,0.9701271490096568,0.9988900925890496,0.9976373770730989,0.9973553038711618,0.997083814048206,0.9935476562191767,0.9913199386192739,0.9902169531566918,0.9811962095732543,0.9801672042793994,0.9741914474502493,0.9698423230886033,0.9683008222742919,0.9667504775042642,0.9663733189129358,0.96622416585148
11,17,1.0,0.9985293919820449,0.991517511932783,0.9877171775550552,0.9839656093671783,0.9733324893458285,0.9708411969596004,0.968818545920633,0.9657643760925332,0.9629249769401275,0.9625653901729477,0.9619424594603422,0.9589134304272998,0.9576479600675231,0.9569798138614052,0.9563423136876282,0.9552323537347537,0.9549339792237802,0.9982451998532691,0.9963493022347591,0.9959503132847335,0.9955775415251497,0.9897232737312706,0.9862805505807711,0.9845699072872438,0.9722597247293174,0.970820960125196,0.9633905072073495,0.9580098900068941,0.9559300913061626,0.9536832387553401,0.9531624154289219,0.9529773947611427
12,18,1.0,0.9978521213764978,0.9876413277888607,0.9821845631346269,0.9767932537323394,0.9626721536245245,0.9597381375678049,0.956445059416773,0.9519478863753214,0.9477726699301778,0.94718820172089,0.9461714341490083,0.9417588705975174,0.9400444173071971,0.939042371276185,0.9380771229438433,0.9365558441033358,0.9361189492008573,0.9974557637912762,0.9947873657843799,0.9942480043060173,0.9937536345343433,0.9850296665578019,0.9801135508744869,0.9776661039467535,0.9612136096910008,0.959268342726457,0.9500357042703851,0.9433786241687978,0.9406335259010994,0.9375252037479889,0.9368267582519019,0.9365973639526775
13,19,1.0,0.9972580685453732,0.9842346399210885,0.9773129745196704,0.970470635928744,0.9532549604459132,0.9499230907930712,0.9455076673869406,0.9397295321519898,0.9343688400135879,0.9335851099765583,0.9322192137731885,0.9265774811253054,0.9244638667345383,0.9231652585940067,0.9219089341578616,0.9200220011922536,0.9194620938977787,0.9967656459516737,0.9934356032004319,0.9927760563973477,0.9921775793253261,0.9809154620480016,0.974724490482909,0.971639589265405,0.9514557721880786,0.9490629868551831,0.938234166162526,0.930447837665143,0.9271149587528128,0.9232449302369767,0.922389496950377,0.9221208568704896
14,20,1.0,0.9971062879739742,0.9833631802339842,0.9760653575052592,0.9688502778683585,0.9508383983279479,0.9474033744678365,0.9426998933850091,0.9365920251476351,0.9309262265018486,0.9300912604772019,0.9286355679959386,0.922677266482668,0.9204608056061832,0.9190858309325961,0.9177545560187556,0.9157734125232291,0.9151818315585604,0.9965896717662245,0.9930929916355118,0.9924031820536523,0.9917784911676044,0.9798646910255155,0.9733506852327779,0.9701042694589581,0.9489518129120479,0.9464441673826415,0.935205065877854,0.927128672934002,0.9236449354633914,0.9195793125009872,0.9186835771724565,0.9184048576410783
15,21,1.0,0.9972606503351923,0.9842494597117607,0.9773341860314063,0.9704981805803135,0.9532960286161493,0.949965908209892,0.9455553799495667,0.9397828446147437,0.9344273343020608,0.9336444746115887,0.9322801036885554,0.9266437467527703,0.9245318786576524,0.9232345673528928,0.9219795157174133,0.9200941824202056,0.9195348130090982,0.9967686405169888,0.9934414408065064,0.9927824103459328,0.9921843805348668,0.9809333371297914,0.9747478699701406,0.9716657209432554,0.9514983256731349,0.9491074922355303,0.9382856415496826,0.9305042414675445,0.9271739261909443,0.9233072211911751,0.9224524727472552,0.9221840039296905
16,22,1.0,0.9976051392701654,0.9862257568213061,0.9801613471014856,0.9741682531649345,0.9587646803314589,0.9556663707104208,0.9519076254504004,0.9468796914606186,0.9422132419157851,0.9415461684898094,0.9403846861523358,0.9354629433616175,0.9335831710372804,0.9324582658652341,0.9313724285912445,0.9296997059668716,0.9292118476664527,0.9971685771132058,0.9942232748937632,0.9936336099278908,0.9930956657249752,0.9833188462715712,0.9778706804787632,0.9751571902742542,0.9571647791148717,0.9550338372988364,0.9451393940972335,0.9380139601485603,0.9350249899209901,0.9316007051405377,0.9308371322284756,0.9305914597051465
17,23,1.0,0.9981043194340962,0.9890856618630404,0.984247370667563,0.9794684218940735,0.9666510019823983,0.9638831571955715,0.9610642388822945,0.9571064834436908,0.9534305676299912,0.9529301126073878,0.952060499916536,0.9481652544960841,0.9466187175735015,0.9457415082817309,0.9448987936251823,0.9435313415746676,0.9431462334143401,0.9977494021073716,0.9953664137761954,0.9948789082610002,0.9944294583149131,0.9867770653106287,0.9824071558242148,0.9802328418534545,0.9653364215641588,0.9635802070194718,0.9550207693456114,0.9488403241576931,0.9463435408732397,0.9435568358797679,0.9429246940733855,0.9427118675088654
18,0,1.0,0.9984893718913663,0.991288689640472,0.9873908673128179,0.9835428207915917,0.9727047328864812,0.9701875879241587,0.9680901198152371,0.9649511685836216,0.9620332737412803,0.9616604623640437,0.9610143763885832,0.9579040899961107,0.956612258700648,0.955924499141207,0.9552677462294401,0.9541336358294942,0.9538271239973223,0.9981984742098624,0.9962563954841415,0.9958490133360669,0.9954689708250798,0.9894458372684767,0.9859154725597553,0.9841609996808076,0.9716092447332518,0.9701406545742349,0.9626042047225065,0.9571484677946818,0.9550294903977385,0.9527319266405443,0.9522006453095837,0.9520130128938175
19,1,1.0,0.9987068561724906,0.9925318664736762,0.989163253286344,0.9858388962536004,0.9761130097371301,0.973735904796064,0.9720446564065635,0.96936573315692,0.9668737781340787,0.9665727421386691,0.9660523217650919,0.9633828994953733,0.9622340776971466,0.9616527352926026,0.9611004440292383,0.9600973525218572,0.9598349926622963,0.9984525159387619,0.9967622065963748,0.9964005847275742,0.9960601830357233,0.9909536675820408,0.9879004434424571,0.9863845926120779,0.9751409048647288,0.9738342470383592,0.9668731028055471,0.961825149081406,0.9599188895504849,0.9578966296241269,0.9574221264262784,0.957248672306957
20,2,1.0,0.9988322547245373,0.9932483009658449,0.9901841855655551,0.9871611079673783,0.9780746601808586,0.9757778014769454,0.9743203748168674,0.9719059221059241,0.9696588610227713,0.9693991087272925,0.9689509603112713,0.9665349454820314,0.9654683114129364,0.9649481421214964,0.9644559010920863,0.9635281079079203,0.9632911294910045,0.9985991230545074,0.9970548743209309,0.9967198023385655,0.9964024002715399,0.9918232137344901,0.9890460593389778,0.9876682776524142,0.9771735813613964,0.9759601259577821,0.9693299028266588,0.9645165829481372,0.9627327614825957,0.9608689311156488,0.9604271056008205,0.960261810144263
21,3,1.0,0.998905021043808,0.9936639125845533,0.9907762798724963,0.9879278058257732,0.9792118020453427,0.9769613435731006,0.9756394684214041,0.973378227789006,0.9712730447687187,0.9710372154529197,0.9706309442850686,0.9683617176736702,0.9673426869462766,0.966857954301007,0.9664004998557275,0.965516320215351,0.9652940452069202,0.99868423982445,0.9972250464478021,0.9969054361465473,0.9966014282925183,0.9923278450609028,0.9897112076843474,0.9884137059110241,0.978351900250958,0.9771924736826232,0.9707540153495137,0.9660766874166059,0.9643638443303512,0.9625918465958619,0.9621689636280125,0.9620083970937692
22,4,1.0,0.9989310221397059,0.9938123988012157,0.9909877900743461,0.9882016665341499,0.9796179233521282,0.9773840155936179,0.9761105531692479,0.9739040138433388,0.9718494868071088,0.9716221998946889,0.9712308817465595,0.9690140603441322,0.968012023800905,0.9675399427684287,0.9670949079229935,0.9662262982277423,0.9660092726983806,0.998714661763782,0.9972859138457221,0.9969718381962619,0.9966726249379864,0.9925081705858625,0.9899489462772642,0.9886801589593429,0.9787727283909643,0.9776325979688499,0.9712626155402572,0.9666338523462799,0.9649463592092816,0.9632071576599676,0.9627910398475946,0.9626321621207881
